"REF_DATE","GEO","DGUID","Gender","Indicators","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-07","Newfoundland and Labrador","2021A000210","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434118","3.3.1.1","16.6","","","","1"
"2021-10","Newfoundland and Labrador","2021A000210","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434118","3.3.1.1","17.5","","","","1"
"2022-01","Newfoundland and Labrador","2021A000210","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434118","3.3.1.1","12.2","","","","1"
"2022-04","Newfoundland and Labrador","2021A000210","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434118","3.3.1.1","13.1","","","","1"
"2022-07","Newfoundland and Labrador","2021A000210","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434118","3.3.1.1","14.7","","","","1"
"2022-10","Newfoundland and Labrador","2021A000210","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434118","3.3.1.1","15.0","","","","1"
"2023-04","Newfoundland and Labrador","2021A000210","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434118","3.3.1.1","14.1","","","","1"
"2023-07","Newfoundland and Labrador","2021A000210","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434118","3.3.1.1","21.3","","","","1"
"2023-10","Newfoundland and Labrador","2021A000210","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434118","3.3.1.1","26.5","","","","1"
"2021-04","Newfoundland and Labrador","2021A000210","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434127","3.3.2.1","27.0","","","","1"
"2021-07","Newfoundland and Labrador","2021A000210","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434127","3.3.2.1","21.8","","","","1"
"2021-10","Newfoundland and Labrador","2021A000210","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434127","3.3.2.1","25.6","","","","1"
"2022-01","Newfoundland and Labrador","2021A000210","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434127","3.3.2.1","30.2","","","","1"
"2022-04","Newfoundland and Labrador","2021A000210","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434127","3.3.2.1","27.1","","","","1"
"2022-07","Newfoundland and Labrador","2021A000210","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434127","3.3.2.1","27.7","","","","1"
"2022-10","Newfoundland and Labrador","2021A000210","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434127","3.3.2.1","23.0","","","","1"
"2023-04","Newfoundland and Labrador","2021A000210","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434127","3.3.2.1","24.8","","","","1"
"2023-07","Newfoundland and Labrador","2021A000210","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434127","3.3.2.1","23.3","","","","1"
"2023-10","Newfoundland and Labrador","2021A000210","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434127","3.3.2.1","22.4","","","","1"
"2021-04","Newfoundland and Labrador","2021A000210","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434136","3.3.3.1","58.2","","","","1"
"2021-07","Newfoundland and Labrador","2021A000210","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434136","3.3.3.1","61.6","","","","1"
"2021-10","Newfoundland and Labrador","2021A000210","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434136","3.3.3.1","56.9","","","","1"
"2022-01","Newfoundland and Labrador","2021A000210","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434136","3.3.3.1","57.6","","","","1"
"2022-04","Newfoundland and Labrador","2021A000210","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434136","3.3.3.1","59.8","","","","1"
"2022-07","Newfoundland and Labrador","2021A000210","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434136","3.3.3.1","57.6","","","","1"
"2022-10","Newfoundland and Labrador","2021A000210","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434136","3.3.3.1","61.9","","","","1"
"2023-04","Newfoundland and Labrador","2021A000210","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434136","3.3.3.1","61.1","","","","1"
"2023-07","Newfoundland and Labrador","2021A000210","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434136","3.3.3.1","55.4","","","","1"
"2023-10","Newfoundland and Labrador","2021A000210","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434136","3.3.3.1","51.1","","","","1"
"2021-04","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434154","4.1.1.1","15.8","","","","1"
"2021-07","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434154","4.1.1.1","12.7","","","","1"
"2021-10","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434154","4.1.1.1","18.4","","","","1"
"2022-01","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434154","4.1.1.1","17.6","","","","1"
"2022-04","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434154","4.1.1.1","14.8","","","","1"
"2022-07","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434154","4.1.1.1","13.1","","","","1"
"2022-10","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434154","4.1.1.1","16.8","","","","1"
"2023-04","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434154","4.1.1.1","17.0","","","","1"
"2023-07","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434154","4.1.1.1","19.0","","","","1"
"2023-10","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434154","4.1.1.1","18.6","","","","1"
"2021-04","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434163","4.1.2.1","27.3","","","","1"
"2021-07","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434163","4.1.2.1","24.6","","","","1"
"2021-10","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434163","4.1.2.1","24.5","","","","1"
"2022-01","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434163","4.1.2.1","22.6","","","","1"
"2022-04","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434163","4.1.2.1","26.7","","","","1"
"2022-07","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434163","4.1.2.1","23.8","","","","1"
"2022-10","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434163","4.1.2.1","32.9","","","","1"
"2023-04","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434163","4.1.2.1","34.1","","","","1"
"2023-07","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434163","4.1.2.1","27.8","","","","1"
"2023-10","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434163","4.1.2.1","27.6","","","","1"
"2021-04","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434172","4.1.3.1","56.8","","","","1"
"2021-07","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434172","4.1.3.1","62.7","","","","1"
"2021-10","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434172","4.1.3.1","57.1","","","","1"
"2022-01","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434172","4.1.3.1","59.7","","","","1"
"2022-04","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434172","4.1.3.1","58.5","","","","1"
"2022-07","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434172","4.1.3.1","63.1","","","","1"
"2022-10","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434172","4.1.3.1","50.3","","","","1"
"2023-04","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434172","4.1.3.1","48.9","","","","1"
"2023-07","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434172","4.1.3.1","53.3","","","","1"
"2023-10","Prince Edward Island","2021A000211","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434172","4.1.3.1","53.9","","","","1"
"2021-04","Prince Edward Island","2021A000211","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434190","4.2.1.1","11.0","","","","1"
"2021-07","Prince Edward Island","2021A000211","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434190","4.2.1.1","13.2","","","","1"
"2021-10","Prince Edward Island","2021A000211","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434190","4.2.1.1","19.6","","","","1"
"2022-01","Prince Edward Island","2021A000211","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434190","4.2.1.1","16.8","","","","1"
"2022-04","Prince Edward Island","2021A000211","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434190","4.2.1.1","15.1","","","","1"
"2022-07","Prince Edward Island","2021A000211","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434190","4.2.1.1","10.9","","","","1"
"2022-10","Prince Edward Island","2021A000211","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434190","4.2.1.1","16.2","","","","1"
"2023-04","Prince Edward Island","2021A000211","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434190","4.2.1.1","14.3","","","","1"
"2023-07","Prince Edward Island","2021A000211","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434190","4.2.1.1","22.9","","","","1"
"2023-10","Prince Edward Island","2021A000211","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434190","4.2.1.1","21.1","","","","1"
"2021-04","Prince Edward Island","2021A000211","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434199","4.2.2.1","30.8","","","","1"
"2021-07","Prince Edward Island","2021A000211","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434199","4.2.2.1","24.8","","","","1"
"2021-10","Prince Edward Island","2021A000211","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434199","4.2.2.1","22.3","","","","1"
"2022-01","Prince Edward Island","2021A000211","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434199","4.2.2.1","20.9","","","","1"
"2022-04","Prince Edward Island","2021A000211","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434199","4.2.2.1","24.2","","","","1"
"2022-07","Prince Edward Island","2021A000211","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434199","4.2.2.1","22.0","","","","1"
"2022-10","Prince Edward Island","2021A000211","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434199","4.2.2.1","31.4","","","","1"
"2023-04","Prince Edward Island","2021A000211","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434199","4.2.2.1","34.0","","","","1"
"2023-07","Prince Edward Island","2021A000211","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434199","4.2.2.1","31.7","","","","1"
"2023-10","Prince Edward Island","2021A000211","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434199","4.2.2.1","26.3","","","","1"
"2021-04","Prince Edward Island","2021A000211","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434208","4.2.3.1","58.2","","","","1"
"2021-07","Prince Edward Island","2021A000211","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434208","4.2.3.1","62.0","","","","1"
"2021-10","Prince Edward Island","2021A000211","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434208","4.2.3.1","58.1","","","","1"
"2022-01","Prince Edward Island","2021A000211","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434208","4.2.3.1","62.3","","","","1"
"2022-04","Prince Edward Island","2021A000211","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434208","4.2.3.1","60.7","","","","1"
"2022-07","Prince Edward Island","2021A000211","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434208","4.2.3.1","67.1","","","","1"
"2022-10","Prince Edward Island","2021A000211","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434208","4.2.3.1","52.4","","","","1"
"2023-04","Prince Edward Island","2021A000211","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434208","4.2.3.1","51.7","","","","1"
"2023-07","Prince Edward Island","2021A000211","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434208","4.2.3.1","45.4","","","","1"
"2023-10","Prince Edward Island","2021A000211","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434208","4.2.3.1","52.7","","","","1"
"2021-04","Prince Edward Island","2021A000211","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434226","4.3.1.1","20.3","","","","1"
"2021-07","Prince Edward Island","2021A000211","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434226","4.3.1.1","12.1","","","","1"
"2021-10","Prince Edward Island","2021A000211","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434226","4.3.1.1","17.2","","","","1"
"2022-01","Prince Edward Island","2021A000211","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434226","4.3.1.1","18.4","","","","1"
"2022-04","Prince Edward Island","2021A000211","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434226","4.3.1.1","14.5","","","","1"
"2022-07","Prince Edward Island","2021A000211","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434226","4.3.1.1","15.1","","","","1"
"2022-10","Prince Edward Island","2021A000211","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434226","4.3.1.1","17.4","","","","1"
"2023-04","Prince Edward Island","2021A000211","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434226","4.3.1.1","19.6","","","","1"
"2023-07","Prince Edward Island","2021A000211","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434226","4.3.1.1","15.0","","","","1"
"2023-10","Prince Edward Island","2021A000211","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434226","4.3.1.1","16.1","","","","1"
"2021-04","Prince Edward Island","2021A000211","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434235","4.3.2.1","24.1","","","","1"
"2021-07","Prince Edward Island","2021A000211","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434235","4.3.2.1","24.5","","","","1"
"2021-10","Prince Edward Island","2021A000211","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434235","4.3.2.1","26.5","","","","1"
"2022-01","Prince Edward Island","2021A000211","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434235","4.3.2.1","24.3","","","","1"
"2022-04","Prince Edward Island","2021A000211","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434235","4.3.2.1","29.2","","","","1"
"2022-07","Prince Edward Island","2021A000211","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434235","4.3.2.1","25.5","","","","1"
"2022-10","Prince Edward Island","2021A000211","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434235","4.3.2.1","34.5","","","","1"
"2023-04","Prince Edward Island","2021A000211","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434235","4.3.2.1","34.1","","","","1"
"2023-07","Prince Edward Island","2021A000211","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434235","4.3.2.1","23.9","","","","1"
"2023-10","Prince Edward Island","2021A000211","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434235","4.3.2.1","28.8","","","","1"
"2021-04","Prince Edward Island","2021A000211","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434244","4.3.3.1","55.6","","","","1"
"2021-07","Prince Edward Island","2021A000211","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434244","4.3.3.1","63.3","","","","1"
"2021-10","Prince Edward Island","2021A000211","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434244","4.3.3.1","56.3","","","","1"
"2022-01","Prince Edward Island","2021A000211","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434244","4.3.3.1","57.3","","","","1"
"2022-04","Prince Edward Island","2021A000211","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434244","4.3.3.1","56.3","","","","1"
"2022-07","Prince Edward Island","2021A000211","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434244","4.3.3.1","59.3","","","","1"
"2022-10","Prince Edward Island","2021A000211","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434244","4.3.3.1","48.1","","","","1"
"2023-04","Prince Edward Island","2021A000211","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434244","4.3.3.1","46.3","","","","1"
"2023-07","Prince Edward Island","2021A000211","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434244","4.3.3.1","61.1","","","","1"
"2023-10","Prince Edward Island","2021A000211","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434244","4.3.3.1","55.0","","","","1"
"2021-04","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434262","5.1.1.1","25.0","","","","1"
"2021-07","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434262","5.1.1.1","15.7","","","","1"
"2021-10","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434262","5.1.1.1","20.9","","","","1"
"2022-01","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434262","5.1.1.1","18.3","","","","1"
"2022-04","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434262","5.1.1.1","21.1","","","","1"
"2022-07","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434262","5.1.1.1","21.2","","","","1"
"2022-10","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434262","5.1.1.1","24.6","","","","1"
"2023-04","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434262","5.1.1.1","22.0","","","","1"
"2023-07","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434262","5.1.1.1","21.3","","","","1"
"2023-10","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434262","5.1.1.1","24.2","","","","1"
"2021-04","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434271","5.1.2.1","30.4","","","","1"
"2021-07","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434271","5.1.2.1","26.2","","","","1"
"2021-10","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434271","5.1.2.1","31.8","","","","1"
"2022-01","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434271","5.1.2.1","31.8","","","","1"
"2022-04","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434271","5.1.2.1","26.3","","","","1"
"2022-07","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434271","5.1.2.1","22.4","","","","1"
"2022-10","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434271","5.1.2.1","29.3","","","","1"
"2023-04","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434271","5.1.2.1","30.7","","","","1"
"2023-07","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434271","5.1.2.1","32.9","","","","1"
"2023-10","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434271","5.1.2.1","29.1","","","","1"
"2021-04","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434280","5.1.3.1","44.6","","","","1"
"2021-07","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434280","5.1.3.1","58.1","","","","1"
"2021-10","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434280","5.1.3.1","47.3","","","","1"
"2022-01","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434280","5.1.3.1","49.9","","","","1"
"2022-04","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434280","5.1.3.1","52.6","","","","1"
"2022-07","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434280","5.1.3.1","56.4","","","","1"
"2022-10","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434280","5.1.3.1","46.2","","","","1"
"2023-04","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434280","5.1.3.1","47.3","","","","1"
"2023-07","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434280","5.1.3.1","45.8","","","","1"
"2023-10","Nova Scotia","2021A000212","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434280","5.1.3.1","46.7","","","","1"
"2021-04","Nova Scotia","2021A000212","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434298","5.2.1.1","24.4","","","","1"
"2021-07","Nova Scotia","2021A000212","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434298","5.2.1.1","15.3","","","","1"
"2021-10","Nova Scotia","2021A000212","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434298","5.2.1.1","20.8","","","","1"
"2022-01","Nova Scotia","2021A000212","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434298","5.2.1.1","17.8","","","","1"
"2022-04","Nova Scotia","2021A000212","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434298","5.2.1.1","21.6","","","","1"
"2022-07","Nova Scotia","2021A000212","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434298","5.2.1.1","21.4","","","","1"
"2022-10","Nova Scotia","2021A000212","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434298","5.2.1.1","25.1","","","","1"
"2023-04","Nova Scotia","2021A000212","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434298","5.2.1.1","21.3","","","","1"
"2023-07","Nova Scotia","2021A000212","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434298","5.2.1.1","19.5","","","","1"
"2023-10","Nova Scotia","2021A000212","Men","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434298","5.2.1.1","27.3","","","","1"
"2021-04","Nova Scotia","2021A000212","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434307","5.2.2.1","30.5","","","","1"
"2021-07","Nova Scotia","2021A000212","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434307","5.2.2.1","25.5","","","","1"
"2021-10","Nova Scotia","2021A000212","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434307","5.2.2.1","36.1","","","","1"
